id,title,language,season,episode,series,folder_path,original_name,google_drive_file_id,preview_link,download_link,mime_type
1DyWAjeVn1ngWBoAC1tc6LC_G672QO8Om,"Seedling Treatment","Spanish",2,4,"How to Do It Series","How to Do it Series/Season 2/Episode 4","S2 Episode 4 - Seedling Treatment - spanish.mp4","1DyWAjeVn1ngWBoAC1tc6LC_G672QO8Om","https://drive.google.com/file/d/1DyWAjeVn1ngWBoAC1tc6LC_G672QO8Om/preview","https://drive.google.com/uc?export=download&id=1DyWAjeVn1ngWBoAC1tc6LC_G672QO8Om","video/mp4"
1hvxuk47DjGupI7qVve98RQFCHYYqvir1,"Seedling Treatment","Portuguese",2,4,"How to Do It Series","How to Do it Series/Season 2/Episode 4","S2 Episode 4 - Seedling Treatment - portuguese.mp4","1hvxuk47DjGupI7qVve98RQFCHYYqvir1","https://drive.google.com/file/d/1hvxuk47DjGupI7qVve98RQFCHYYqvir1/preview","https://drive.google.com/uc?export=download&id=1hvxuk47DjGupI7qVve98RQFCHYYqvir1","video/mp4"
1mSukflNbRiTuKTQOCeAtPf73iDVyNRZi,"Seedling Treatment","German",2,4,"How to Do It Series","How to Do it Series/Season 2/Episode 4","S2 Episode 4 - Seedling Treatment - german.mp4","1mSukflNbRiTuKTQOCeAtPf73iDVyNRZi","https://drive.google.com/file/d/1mSukflNbRiTuKTQOCeAtPf73iDVyNRZi/preview","https://drive.google.com/uc?export=download&id=1mSukflNbRiTuKTQOCeAtPf73iDVyNRZi","video/mp4"
1ZppYg_VFM78k9aUb1KX1p9i4_km2xw1e,"Seedling Treatment","French",2,4,"How to Do It Series","How to Do it Series/Season 2/Episode 4","S2 Episode 4 - Seedling Treatment - french.mp4","1ZppYg_VFM78k9aUb1KX1p9i4_km2xw1e","https://drive.google.com/file/d/1ZppYg_VFM78k9aUb1KX1p9i4_km2xw1e/preview","https://drive.google.com/uc?export=download&id=1ZppYg_VFM78k9aUb1KX1p9i4_km2xw1e","video/mp4"
1iP6rh31lmnIxwxHSnpyGSa7VblBdB9xJ,"Seedling Treatment","Mandarin",2,4,"How to Do It Series","How to Do it Series/Season 2/Episode 4","S2 Episode 4 - Seedling Treatment - mandarin.mp4","1iP6rh31lmnIxwxHSnpyGSa7VblBdB9xJ","https://drive.google.com/file/d/1iP6rh31lmnIxwxHSnpyGSa7VblBdB9xJ/preview","https://drive.google.com/uc?export=download&id=1iP6rh31lmnIxwxHSnpyGSa7VblBdB9xJ","video/mp4"
185gcqVjKUwgMzf-B60-oTi5BNKulBcFY,"Seedling Treatment","Vietnamese",2,4,"How to Do It Series","How to Do it Series/Season 2/Episode 4","S2 Episode 4 - Seedling Treatment - vietnamese.mp4","185gcqVjKUwgMzf-B60-oTi5BNKulBcFY","https://drive.google.com/file/d/185gcqVjKUwgMzf-B60-oTi5BNKulBcFY/preview","https://drive.google.com/uc?export=download&id=185gcqVjKUwgMzf-B60-oTi5BNKulBcFY","video/mp4"
1QYQ1Z8QRzjl3dQEVj8IW5V3PLyPuSEuv,"Seedling Treatment","Hindi",2,4,"How to Do It Series","How to Do it Series/Season 2/Episode 4","S2 Episode 4 - Seedling Treatment - hindi.mp4","1QYQ1Z8QRzjl3dQEVj8IW5V3PLyPuSEuv","https://drive.google.com/file/d/1QYQ1Z8QRzjl3dQEVj8IW5V3PLyPuSEuv/preview","https://drive.google.com/uc?export=download&id=1QYQ1Z8QRzjl3dQEVj8IW5V3PLyPuSEuv","video/mp4"
14iUYcug3zP-QWEBDnm_pHwoqF25DbwMZ,"Seedling Treatment","Arabic",2,4,"How to Do It Series","How to Do it Series/Season 2/Episode 4","S2 Episode 4 - Seedling Treatment - arabic.mp4","14iUYcug3zP-QWEBDnm_pHwoqF25DbwMZ","https://drive.google.com/file/d/14iUYcug3zP-QWEBDnm_pHwoqF25DbwMZ/preview","https://drive.google.com/uc?export=download&id=14iUYcug3zP-QWEBDnm_pHwoqF25DbwMZ","video/mp4"
1XaE3QH2DBTERlyYPTB9d2MVKt5NfHWP7,"Calcium Strategies","Spanish",2,3,"How to Do It Series","How to Do it Series/Season 2/Episode 3","S2 Episode 3 - Calcium Strategies - spanish.mp4","1XaE3QH2DBTERlyYPTB9d2MVKt5NfHWP7","https://drive.google.com/file/d/1XaE3QH2DBTERlyYPTB9d2MVKt5NfHWP7/preview","https://drive.google.com/uc?export=download&id=1XaE3QH2DBTERlyYPTB9d2MVKt5NfHWP7","video/mp4"
1S6HHy1s2TSKKQGq3MJPEGU2QvdOx8CDK,"Calcium Strategies","French",2,3,"How to Do It Series","How to Do it Series/Season 2/Episode 3","S2 Episode 3 - Calcium Strategies - french.mp4","1S6HHy1s2TSKKQGq3MJPEGU2QvdOx8CDK","https://drive.google.com/file/d/1S6HHy1s2TSKKQGq3MJPEGU2QvdOx8CDK/preview","https://drive.google.com/uc?export=download&id=1S6HHy1s2TSKKQGq3MJPEGU2QvdOx8CDK","video/mp4"
1DwIhzfZFnFtKspLso3EUFX7eMipHRhEt,"Calcium Strategies","German",2,3,"How to Do It Series","How to Do it Series/Season 2/Episode 3","S2 Episode 3 - Calcium Strategies - german.mp4","1DwIhzfZFnFtKspLso3EUFX7eMipHRhEt","https://drive.google.com/file/d/1DwIhzfZFnFtKspLso3EUFX7eMipHRhEt/preview","https://drive.google.com/uc?export=download&id=1DwIhzfZFnFtKspLso3EUFX7eMipHRhEt","video/mp4"
1EpOOUBQEx2d9IN7RqHpVK1hZpVpaWhi6,"Calcium Strategies","Mandarin",2,3,"How to Do It Series","How to Do it Series/Season 2/Episode 3","S2 Episode 3 - Calcium Strategies - mandarin.mp4","1EpOOUBQEx2d9IN7RqHpVK1hZpVpaWhi6","https://drive.google.com/file/d/1EpOOUBQEx2d9IN7RqHpVK1hZpVpaWhi6/preview","https://drive.google.com/uc?export=download&id=1EpOOUBQEx2d9IN7RqHpVK1hZpVpaWhi6","video/mp4"
1_aJy8S0mmTT7Br9NAMYU0P1TY7XVujDn,"Calcium Strategies","Portuguese",2,3,"How to Do It Series","How to Do it Series/Season 2/Episode 3","S2 Episode 3 - Calcium Strategies - portuguese.mp4","1_aJy8S0mmTT7Br9NAMYU0P1TY7XVujDn","https://drive.google.com/file/d/1_aJy8S0mmTT7Br9NAMYU0P1TY7XVujDn/preview","https://drive.google.com/uc?export=download&id=1_aJy8S0mmTT7Br9NAMYU0P1TY7XVujDn","video/mp4"
1S-36Npy8xfLH56ff3op6hoMHUw1K4Fy2,"Calcium Strategies","Hindi",2,3,"How to Do It Series","How to Do it Series/Season 2/Episode 3","S2 Episode 3 - Calcium Strategies - hindi.mp4","1S-36Npy8xfLH56ff3op6hoMHUw1K4Fy2","https://drive.google.com/file/d/1S-36Npy8xfLH56ff3op6hoMHUw1K4Fy2/preview","https://drive.google.com/uc?export=download&id=1S-36Npy8xfLH56ff3op6hoMHUw1K4Fy2","video/mp4"
1LZY4dAltcZFdAJipPS6Zz-7BN_2DuINb,"Calcium Strategies","Vietnamese",2,3,"How to Do It Series","How to Do it Series/Season 2/Episode 3","S2 Episode 3 - Calcium Strategies - vietnamese.mp4","1LZY4dAltcZFdAJipPS6Zz-7BN_2DuINb","https://drive.google.com/file/d/1LZY4dAltcZFdAJipPS6Zz-7BN_2DuINb/preview","https://drive.google.com/uc?export=download&id=1LZY4dAltcZFdAJipPS6Zz-7BN_2DuINb","video/mp4"
1jbNTobdm5Q5QVtGPC1n9_pC5xhwMNNZl,"Calcium Strategies","Arabic",2,3,"How to Do It Series","How to Do it Series/Season 2/Episode 3","S2 Episode 3 - Calcium Strategies - arabic.mp4","1jbNTobdm5Q5QVtGPC1n9_pC5xhwMNNZl","https://drive.google.com/file/d/1jbNTobdm5Q5QVtGPC1n9_pC5xhwMNNZl/preview","https://drive.google.com/uc?export=download&id=1jbNTobdm5Q5QVtGPC1n9_pC5xhwMNNZl","video/mp4"
1gDknyxLbK9KH431W3tOgFrFAe6HNWxi9,"Culturing Mycorrhizal Fungi","Spanish",2,2,"How to Do It Series","How to Do it Series/Season 2/Episode 2","S2 Episode 2 - Culturing Mycorrhizal Fungi - spa.mp4","1gDknyxLbK9KH431W3tOgFrFAe6HNWxi9","https://drive.google.com/file/d/1gDknyxLbK9KH431W3tOgFrFAe6HNWxi9/preview","https://drive.google.com/uc?export=download&id=1gDknyxLbK9KH431W3tOgFrFAe6HNWxi9","video/mp4"
188b9mYaWLidOPaUOVVkby2TXIGNB6J9s,"Culturing Mycorrhizal Fungi","French",2,2,"How to Do It Series","How to Do it Series/Season 2/Episode 2","S2 Episode 2 - Culturing Mycorrhizal Fungi - fre.mp4","188b9mYaWLidOPaUOVVkby2TXIGNB6J9s","https://drive.google.com/file/d/188b9mYaWLidOPaUOVVkby2TXIGNB6J9s/preview","https://drive.google.com/uc?export=download&id=188b9mYaWLidOPaUOVVkby2TXIGNB6J9s","video/mp4"
1tzrm41aiVQVs1VAQHHvSuVkNxRn9-R7X,"Culturing Mycorrhizal Fungi","Portuguese",2,2,"How to Do It Series","How to Do it Series/Season 2/Episode 2","S2 Episode 2 - Culturing Mycorrhizal Fungi - por.mp4","1tzrm41aiVQVs1VAQHHvSuVkNxRn9-R7X","https://drive.google.com/file/d/1tzrm41aiVQVs1VAQHHvSuVkNxRn9-R7X/preview","https://drive.google.com/uc?export=download&id=1tzrm41aiVQVs1VAQHHvSuVkNxRn9-R7X","video/mp4"
1GqN6E4_iOYbHCwOZ3kZZvzXEgVHaj1IC,"Culturing Mycorrhizal Fungi","Vietnamese",2,2,"How to Do It Series","How to Do it Series/Season 2/Episode 2","S2 Episode 2 - Culturing Mycorrhizal Fungi - vie.mp4","1GqN6E4_iOYbHCwOZ3kZZvzXEgVHaj1IC","https://drive.google.com/file/d/1GqN6E4_iOYbHCwOZ3kZZvzXEgVHaj1IC/preview","https://drive.google.com/uc?export=download&id=1GqN6E4_iOYbHCwOZ3kZZvzXEgVHaj1IC","video/mp4"
1iyXtptSkg4b2zWKAaQtzVDffga_o05ai,"Culturing Mycorrhizal Fungi","Arabic",2,2,"How to Do It Series","How to Do it Series/Season 2/Episode 2","S2 Episode 2 - Culturing Mycorrhizal Fungi - ara.mp4","1iyXtptSkg4b2zWKAaQtzVDffga_o05ai","https://drive.google.com/file/d/1iyXtptSkg4b2zWKAaQtzVDffga_o05ai/preview","https://drive.google.com/uc?export=download&id=1iyXtptSkg4b2zWKAaQtzVDffga_o05ai","video/mp4"
1jlHGqrSte613KLYj3kUGe-gBWMzO33HQ,"Culturing Mycorrhizal Fungi","Hindi",2,2,"How to Do It Series","How to Do it Series/Season 2/Episode 2","S2 Episode 2 - Culturing Mycorrhizal Fungi - hin.mp4","1jlHGqrSte613KLYj3kUGe-gBWMzO33HQ","https://drive.google.com/file/d/1jlHGqrSte613KLYj3kUGe-gBWMzO33HQ/preview","https://drive.google.com/uc?export=download&id=1jlHGqrSte613KLYj3kUGe-gBWMzO33HQ","video/mp4"
1nV5EazHXONTtKBE_veTmM0bP-0aFIsER,"Culturing Mycorrhizal Fungi","Mandarin",2,2,"How to Do It Series","How to Do it Series/Season 2/Episode 2","S2 Episode 2 - Culturing Mycorrhizal Fungi - man.mp4","1nV5EazHXONTtKBE_veTmM0bP-0aFIsER","https://drive.google.com/file/d/1nV5EazHXONTtKBE_veTmM0bP-0aFIsER/preview","https://drive.google.com/uc?export=download&id=1nV5EazHXONTtKBE_veTmM0bP-0aFIsER","video/mp4"
1cuFOsnXTWQtuSnI6yXb5ynPwgj2WD_WX,"Culturing Mycorrhizal Fungi","German",2,2,"How to Do It Series","How to Do it Series/Season 2/Episode 2","S2 Episode 2 - Culturing Mycorrhizal Fungi - ger.mp4","1cuFOsnXTWQtuSnI6yXb5ynPwgj2WD_WX","https://drive.google.com/file/d/1cuFOsnXTWQtuSnI6yXb5ynPwgj2WD_WX/preview","https://drive.google.com/uc?export=download&id=1cuFOsnXTWQtuSnI6yXb5ynPwgj2WD_WX","video/mp4"
1hWqHX46xSeZhGesyrAiuLK_Q4oxKFpQS,"The Perfect Potting Mix","Spanish",2,1,"How to Do It Series","How to Do it Series/Season 2/Episode 1","S2 Episode 1 - The Perfect Potting Mix - spanish.mp4","1hWqHX46xSeZhGesyrAiuLK_Q4oxKFpQS","https://drive.google.com/file/d/1hWqHX46xSeZhGesyrAiuLK_Q4oxKFpQS/preview","https://drive.google.com/uc?export=download&id=1hWqHX46xSeZhGesyrAiuLK_Q4oxKFpQS","video/mp4"
1WOy4xA76983BeLAJ7W5M64kSSS7rll0E,"The Perfect Potting Mix","Portuguese",2,1,"How to Do It Series","How to Do it Series/Season 2/Episode 1","S2 Episode 1 - The Perfect Potting Mix - portugu.mp4","1WOy4xA76983BeLAJ7W5M64kSSS7rll0E","https://drive.google.com/file/d/1WOy4xA76983BeLAJ7W5M64kSSS7rll0E/preview","https://drive.google.com/uc?export=download&id=1WOy4xA76983BeLAJ7W5M64kSSS7rll0E","video/mp4"
1pJ-RZpD82QWYo5OQP0Zy7rSzBlKowH95,"The Perfect Potting Mix","French",2,1,"How to Do It Series","How to Do it Series/Season 2/Episode 1","S2 Episode 1 - The Perfect Potting Mix - french.mp4","1pJ-RZpD82QWYo5OQP0Zy7rSzBlKowH95","https://drive.google.com/file/d/1pJ-RZpD82QWYo5OQP0Zy7rSzBlKowH95/preview","https://drive.google.com/uc?export=download&id=1pJ-RZpD82QWYo5OQP0Zy7rSzBlKowH95","video/mp4"
1Sp7RJl2dPbVNJ8esCLCxs1uSgpY8d3gA,"The Perfect Potting Mix","German",2,1,"How to Do It Series","How to Do it Series/Season 2/Episode 1","S2 Episode 1 - The Perfect Potting Mix - german.mp4","1Sp7RJl2dPbVNJ8esCLCxs1uSgpY8d3gA","https://drive.google.com/file/d/1Sp7RJl2dPbVNJ8esCLCxs1uSgpY8d3gA/preview","https://drive.google.com/uc?export=download&id=1Sp7RJl2dPbVNJ8esCLCxs1uSgpY8d3gA","video/mp4"
1bdf4PP7a_d7GQBisCrFgKNV3rZf_QmHp,"The Perfect Potting Mix","Vietnamese",2,1,"How to Do It Series","How to Do it Series/Season 2/Episode 1","S2 Episode 1 - The Perfect Potting Mix - vietnam.mp4","1bdf4PP7a_d7GQBisCrFgKNV3rZf_QmHp","https://drive.google.com/file/d/1bdf4PP7a_d7GQBisCrFgKNV3rZf_QmHp/preview","https://drive.google.com/uc?export=download&id=1bdf4PP7a_d7GQBisCrFgKNV3rZf_QmHp","video/mp4"
1o6-ITlPeI3D4Gk9UYu6rynEXegKwZ0-E,"The Perfect Potting Mix","Arabic",2,1,"How to Do It Series","How to Do it Series/Season 2/Episode 1","S2 Episode 1 - The Perfect Potting Mix - arabic.mp4","1o6-ITlPeI3D4Gk9UYu6rynEXegKwZ0-E","https://drive.google.com/file/d/1o6-ITlPeI3D4Gk9UYu6rynEXegKwZ0-E/preview","https://drive.google.com/uc?export=download&id=1o6-ITlPeI3D4Gk9UYu6rynEXegKwZ0-E","video/mp4"
1i8xluJ1GFzSXw-pC9YrThwltqpZ-5l5S,"The Perfect Potting Mix","Mandarin",2,1,"How to Do It Series","How to Do it Series/Season 2/Episode 1","S2 Episode 1 - The Perfect Potting Mix - mandari.mp4","1i8xluJ1GFzSXw-pC9YrThwltqpZ-5l5S","https://drive.google.com/file/d/1i8xluJ1GFzSXw-pC9YrThwltqpZ-5l5S/preview","https://drive.google.com/uc?export=download&id=1i8xluJ1GFzSXw-pC9YrThwltqpZ-5l5S","video/mp4"
1D3I3jvvM7j4JYWaEFtdPqMnDO6FJIrL3,"The Perfect Potting Mix","Hindi",2,1,"How to Do It Series","How to Do it Series/Season 2/Episode 1","S2 Episode 1 - The Perfect Potting Mix - hindi.mp4","1D3I3jvvM7j4JYWaEFtdPqMnDO6FJIrL3","https://drive.google.com/file/d/1D3I3jvvM7j4JYWaEFtdPqMnDO6FJIrL3/preview","https://drive.google.com/uc?export=download&id=1D3I3jvvM7j4JYWaEFtdPqMnDO6FJIrL3","video/mp4"
1JeRKqMJrXsaluFF5hscW28D3HoZJAvjZ,"Brewing Protozoa Tea","Portuguese",1,15,"How to Do It Series","How to Do it Series/Season 1/Episode 15","Episode 15 - Brewing Protozoa Tea - portuguese.mp4","1JeRKqMJrXsaluFF5hscW28D3HoZJAvjZ","https://drive.google.com/file/d/1JeRKqMJrXsaluFF5hscW28D3HoZJAvjZ/preview","https://drive.google.com/uc?export=download&id=1JeRKqMJrXsaluFF5hscW28D3HoZJAvjZ","video/mp4"
1S_j_SIx55fFOM68opuAjskzk0c8QfHSx,"Brewing Protozoa Tea","Mandarin",1,15,"How to Do It Series","How to Do it Series/Season 1/Episode 15","Episode 15 - Brewing Protozoa Tea - mandarin.mp4","1S_j_SIx55fFOM68opuAjskzk0c8QfHSx","https://drive.google.com/file/d/1S_j_SIx55fFOM68opuAjskzk0c8QfHSx/preview","https://drive.google.com/uc?export=download&id=1S_j_SIx55fFOM68opuAjskzk0c8QfHSx","video/mp4"
1q1bF0wQqYEBjRlh25PKaDUuYSq5d9RCr,"Brewing Protozoa Tea","German",1,15,"How to Do It Series","How to Do it Series/Season 1/Episode 15","Episode 15 - Brewing Protozoa Tea - german.mp4","1q1bF0wQqYEBjRlh25PKaDUuYSq5d9RCr","https://drive.google.com/file/d/1q1bF0wQqYEBjRlh25PKaDUuYSq5d9RCr/preview","https://drive.google.com/uc?export=download&id=1q1bF0wQqYEBjRlh25PKaDUuYSq5d9RCr","video/mp4"
1OdNuK8gShDKh8H3ADrIrhOeM0YhXLskz,"Brewing Protozoa Tea","French",1,15,"How to Do It Series","How to Do it Series/Season 1/Episode 15","Episode 15 - Brewing Protozoa Tea - french.mp4","1OdNuK8gShDKh8H3ADrIrhOeM0YhXLskz","https://drive.google.com/file/d/1OdNuK8gShDKh8H3ADrIrhOeM0YhXLskz/preview","https://drive.google.com/uc?export=download&id=1OdNuK8gShDKh8H3ADrIrhOeM0YhXLskz","video/mp4"
19Nj33rF_DaDkmwD7nqE7TK_LjIre08Gz,"Brewing Protozoa Tea","Arabic",1,15,"How to Do It Series","How to Do it Series/Season 1/Episode 15","Episode 15 - Brewing Protozoa Tea - arabic.mp4","19Nj33rF_DaDkmwD7nqE7TK_LjIre08Gz","https://drive.google.com/file/d/19Nj33rF_DaDkmwD7nqE7TK_LjIre08Gz/preview","https://drive.google.com/uc?export=download&id=19Nj33rF_DaDkmwD7nqE7TK_LjIre08Gz","video/mp4"
1lZot0wUumqSJTBJKb-wOPVR3CDgxlC6g,"Brewing Protozoa Tea","Hindi",1,15,"How to Do It Series","How to Do it Series/Season 1/Episode 15","Episode 15 - Brewing Protozoa Tea - hindi.mp4","1lZot0wUumqSJTBJKb-wOPVR3CDgxlC6g","https://drive.google.com/file/d/1lZot0wUumqSJTBJKb-wOPVR3CDgxlC6g/preview","https://drive.google.com/uc?export=download&id=1lZot0wUumqSJTBJKb-wOPVR3CDgxlC6g","video/mp4"
1C43SjwpmV1pwy6DCLef04zA8hwgHXZBG,"Brewing Protozoa Tea","Vietnamese",1,15,"How to Do It Series","How to Do it Series/Season 1/Episode 15","Episode 15 - Brewing Protozoa Tea - vietnamese.mp4","1C43SjwpmV1pwy6DCLef04zA8hwgHXZBG","https://drive.google.com/file/d/1C43SjwpmV1pwy6DCLef04zA8hwgHXZBG/preview","https://drive.google.com/uc?export=download&id=1C43SjwpmV1pwy6DCLef04zA8hwgHXZBG","video/mp4"
1CIArVBTrT3xTu3ElvN0BQsRqLbiSCXjd,"Brewing Protozoa Tea","Spanish",1,15,"How to Do It Series","How to Do it Series/Season 1/Episode 15","Episode 15 - Brewing Protozoa Tea - spanish.mp4","1CIArVBTrT3xTu3ElvN0BQsRqLbiSCXjd","https://drive.google.com/file/d/1CIArVBTrT3xTu3ElvN0BQsRqLbiSCXjd/preview","https://drive.google.com/uc?export=download&id=1CIArVBTrT3xTu3ElvN0BQsRqLbiSCXjd","video/mp4"
1kPk4oOmE6uNI8U-Rhy41Bc1c-etw9VzX,"Foliar Fertilising","Portuguese",1,16,"How to Do It Series","How to Do it Series/Season 1/Episode 16","Episode 16 - Foliar Fertilising - portuguese.mp4","1kPk4oOmE6uNI8U-Rhy41Bc1c-etw9VzX","https://drive.google.com/file/d/1kPk4oOmE6uNI8U-Rhy41Bc1c-etw9VzX/preview","https://drive.google.com/uc?export=download&id=1kPk4oOmE6uNI8U-Rhy41Bc1c-etw9VzX","video/mp4"
1CVi7j89-QZcgyOrH992ZrXcEPZliD4li,"Foliar Fertilising","German",1,16,"How to Do It Series","How to Do it Series/Season 1/Episode 16","Episode 16 - Foliar Fertilising - german.mp4","1CVi7j89-QZcgyOrH992ZrXcEPZliD4li","https://drive.google.com/file/d/1CVi7j89-QZcgyOrH992ZrXcEPZliD4li/preview","https://drive.google.com/uc?export=download&id=1CVi7j89-QZcgyOrH992ZrXcEPZliD4li","video/mp4"
19RZCAiewyjcbQpBHftORzhAfaKdbjE45,"Foliar Fertilising","French",1,16,"How to Do It Series","How to Do it Series/Season 1/Episode 16","Episode 16 - Foliar Fertilising - french.mp4","19RZCAiewyjcbQpBHftORzhAfaKdbjE45","https://drive.google.com/file/d/19RZCAiewyjcbQpBHftORzhAfaKdbjE45/preview","https://drive.google.com/uc?export=download&id=19RZCAiewyjcbQpBHftORzhAfaKdbjE45","video/mp4"
1mLmycAJ6eUxLq-JxEh4MMzWxUnPC8Gss,"Foliar Fertilising","Mandarin",1,16,"How to Do It Series","How to Do it Series/Season 1/Episode 16","Episode 16 - Foliar Fertilising - mandarin.mp4","1mLmycAJ6eUxLq-JxEh4MMzWxUnPC8Gss","https://drive.google.com/file/d/1mLmycAJ6eUxLq-JxEh4MMzWxUnPC8Gss/preview","https://drive.google.com/uc?export=download&id=1mLmycAJ6eUxLq-JxEh4MMzWxUnPC8Gss","video/mp4"
1Vl9SyqP9QAh9w53emXp844ZTik_MBdq6,"Foliar Fertilising","Arabic",1,16,"How to Do It Series","How to Do it Series/Season 1/Episode 16","Episode 16 - Foliar Fertilising - arabic.mp4","1Vl9SyqP9QAh9w53emXp844ZTik_MBdq6","https://drive.google.com/file/d/1Vl9SyqP9QAh9w53emXp844ZTik_MBdq6/preview","https://drive.google.com/uc?export=download&id=1Vl9SyqP9QAh9w53emXp844ZTik_MBdq6","video/mp4"
1GlQkG3F3SMUhsxt-NuuSsgrHzPZqQtBC,"Foliar Fertilising","Hindi",1,16,"How to Do It Series","How to Do it Series/Season 1/Episode 16","Episode 16 - Foliar Fertilising - hindi.mp4","1GlQkG3F3SMUhsxt-NuuSsgrHzPZqQtBC","https://drive.google.com/file/d/1GlQkG3F3SMUhsxt-NuuSsgrHzPZqQtBC/preview","https://drive.google.com/uc?export=download&id=1GlQkG3F3SMUhsxt-NuuSsgrHzPZqQtBC","video/mp4"
1pR1rxXQ3LtrlQgFPumPgHfnx67vhrb7B,"Foliar Fertilising","Vietnamese",1,16,"How to Do It Series","How to Do it Series/Season 1/Episode 16","Episode 16 - Foliar Fertilising - vietnamese.mp4","1pR1rxXQ3LtrlQgFPumPgHfnx67vhrb7B","https://drive.google.com/file/d/1pR1rxXQ3LtrlQgFPumPgHfnx67vhrb7B/preview","https://drive.google.com/uc?export=download&id=1pR1rxXQ3LtrlQgFPumPgHfnx67vhrb7B","video/mp4"
1cHlBMFHClnak4VWcp5CiU_2PeomhSsH4,"Foliar Fertilising","Spanish",1,16,"How to Do It Series","How to Do it Series/Season 1/Episode 16","Episode 16 - Foliar Fertilising - spanish.mp4","1cHlBMFHClnak4VWcp5CiU_2PeomhSsH4","https://drive.google.com/file/d/1cHlBMFHClnak4VWcp5CiU_2PeomhSsH4/preview","https://drive.google.com/uc?export=download&id=1cHlBMFHClnak4VWcp5CiU_2PeomhSsH4","video/mp4"
1ykrYMJvhgXVKp4lkMhD7WPnaneLz2gM8,"Micronised Mineral Suspensions","French",1,17,"How to Do It Series","How to Do it Series/Season 1/Episode 17","Episode 17 - Micronised Mineral Suspensions - fr.mp4","1ykrYMJvhgXVKp4lkMhD7WPnaneLz2gM8","https://drive.google.com/file/d/1ykrYMJvhgXVKp4lkMhD7WPnaneLz2gM8/preview","https://drive.google.com/uc?export=download&id=1ykrYMJvhgXVKp4lkMhD7WPnaneLz2gM8","video/mp4"
1MRWIS7T0BGWluFr5gy0gznewKeKMPnuu,"Micronised Mineral Suspensions","Portuguese",1,17,"How to Do It Series","How to Do it Series/Season 1/Episode 17","Episode 17 - Micronised Mineral Suspensions - po.mp4","1MRWIS7T0BGWluFr5gy0gznewKeKMPnuu","https://drive.google.com/file/d/1MRWIS7T0BGWluFr5gy0gznewKeKMPnuu/preview","https://drive.google.com/uc?export=download&id=1MRWIS7T0BGWluFr5gy0gznewKeKMPnuu","video/mp4"
16Mdw5RYPd2vL4n76S0GBr9oHhZII9Gt4,"Micronised Mineral Suspensions","German",1,17,"How to Do It Series","How to Do it Series/Season 1/Episode 17","Episode 17 - Micronised Mineral Suspensions - ge.mp4","16Mdw5RYPd2vL4n76S0GBr9oHhZII9Gt4","https://drive.google.com/file/d/16Mdw5RYPd2vL4n76S0GBr9oHhZII9Gt4/preview","https://drive.google.com/uc?export=download&id=16Mdw5RYPd2vL4n76S0GBr9oHhZII9Gt4","video/mp4"
1Gx4iWSvhZaw40QxU0wpJQ2HgTl7TqokA,"Micronised Mineral Suspensions","Hindi",1,17,"How to Do It Series","How to Do it Series/Season 1/Episode 17","Episode 17 - Micronised Mineral Suspensions - hi.mp4","1Gx4iWSvhZaw40QxU0wpJQ2HgTl7TqokA","https://drive.google.com/file/d/1Gx4iWSvhZaw40QxU0wpJQ2HgTl7TqokA/preview","https://drive.google.com/uc?export=download&id=1Gx4iWSvhZaw40QxU0wpJQ2HgTl7TqokA","video/mp4"
1rveOWbjLxnqaCmZA_SjNeW_J6dmKh8Lo,"Micronised Mineral Suspensions","Mandarin",1,17,"How to Do It Series","How to Do it Series/Season 1/Episode 17","Episode 17 - Micronised Mineral Suspensions - ma.mp4","1rveOWbjLxnqaCmZA_SjNeW_J6dmKh8Lo","https://drive.google.com/file/d/1rveOWbjLxnqaCmZA_SjNeW_J6dmKh8Lo/preview","https://drive.google.com/uc?export=download&id=1rveOWbjLxnqaCmZA_SjNeW_J6dmKh8Lo","video/mp4"
1yvbhV4f-3JOFlfze01tqOPoT1o3b73q-,"Micronised Mineral Suspensions","Arabic",1,17,"How to Do It Series","How to Do it Series/Season 1/Episode 17","Episode 17 - Micronised Mineral Suspensions - ar.mp4","1yvbhV4f-3JOFlfze01tqOPoT1o3b73q-","https://drive.google.com/file/d/1yvbhV4f-3JOFlfze01tqOPoT1o3b73q-/preview","https://drive.google.com/uc?export=download&id=1yvbhV4f-3JOFlfze01tqOPoT1o3b73q-","video/mp4"
1JtDIyNXo8fZIBkKFgh2CE9kgdgBSzgZl,"Micronised Mineral Suspensions","Vietnamese",1,17,"How to Do It Series","How to Do it Series/Season 1/Episode 17","Episode 17 - Micronised Mineral Suspensions - vi.mp4","1JtDIyNXo8fZIBkKFgh2CE9kgdgBSzgZl","https://drive.google.com/file/d/1JtDIyNXo8fZIBkKFgh2CE9kgdgBSzgZl/preview","https://drive.google.com/uc?export=download&id=1JtDIyNXo8fZIBkKFgh2CE9kgdgBSzgZl","video/mp4"
1_xOWtRmggeth3F3F9aRFGp4NFFgHt_7s,"Micronised Mineral Suspensions","Spanish",1,17,"How to Do It Series","How to Do it Series/Season 1/Episode 17","Episode 17 - Micronised Mineral Suspensions - sp.mp4","1_xOWtRmggeth3F3F9aRFGp4NFFgHt_7s","https://drive.google.com/file/d/1_xOWtRmggeth3F3F9aRFGp4NFFgHt_7s/preview","https://drive.google.com/uc?export=download&id=1_xOWtRmggeth3F3F9aRFGp4NFFgHt_7s","video/mp4"
